customer_id,gender,is_female,is_senior_citizen,partner,dependents,partner_dependents,phone_service,has_phone,internet_service,has_internet,has_phone_and_internet,contract_type,payment_type,monthly_charges,total_charges,churn,has_churned,tenure,start_date,avg_monthly_charges,contract_type,phone_service,internet_service,service_type
5108-ADXWO,Female,TRUE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$105.10,"$5,083.55",No,FALSE,48,2017-07-27,$105.91,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5110-CHOPY,Male,FALSE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$95.00,"$3,440.25",No,FALSE,36,2018-07-27,$95.56,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5115-GZDEL,Male,FALSE,1,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Electronic check,$70.10,$141.65,No,FALSE,2,2021-05-26,$70.83,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5115-SQAAU,Female,TRUE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,1,Bank transfer (automatic),$75.70,"$3,876.20",No,FALSE,51,2017-04-26,$76.00,1 Year,Two or More Lines,DSL,phone_and_internet
5117-IFGPS,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$75.30,$244.10,No,FALSE,3,2021-04-25,$81.37,Month-to-Month,One Line,DSL,phone_and_internet
5117-ZSMHQ,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,2,Mailed check,$20.45,$638.55,No,FALSE,31,2018-12-26,$20.60,2 Year,One Line,No Internet Service,phone_only
5118-MUEYH,Male,FALSE,0,No,Yes,2,0,FALSE,1,TRUE,FALSE,1,Bank transfer (automatic),$40.60,"$2,588.95",No,FALSE,63,2016-04-26,$41.09,1 Year,No Phone Service,DSL,internet_only
5119-KEPFY,Male,FALSE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,2,Credit card (automatic),$46.00,"$2,424.05",No,FALSE,52,2017-03-27,$46.62,2 Year,No Phone Service,DSL,internet_only
5119-NZPTV,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,1,Bank transfer (automatic),$65.20,"$3,512.15",No,FALSE,53,2017-02-24,$66.27,1 Year,Two or More Lines,DSL,phone_and_internet
5120-ZBLAI,Female,TRUE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$86.45,"$3,574.50",No,FALSE,41,2018-02-24,$87.18,2 Year,Two or More Lines,DSL,phone_and_internet
5122-CYFXA,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$105.50,"$2,686.05",No,FALSE,25,2019-06-26,$107.44,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5124-EOGYE,Male,FALSE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Mailed check,$105.95,"$2,655.25",Yes,TRUE,25,2019-06-26,$106.21,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5125-CNDSP,Female,TRUE,0,Yes,No,1,1,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$72.00,"$4,284.20",No,FALSE,59,2016-08-26,$72.61,2 Year,One Line,DSL,phone_and_internet
5126-RCXYW,Male,FALSE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$90.40,"$4,494.65",No,FALSE,49,2017-06-26,$91.73,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5127-BZENZ,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$45.80,$45.80,No,FALSE,1,2021-06-25,$45.80,Month-to-Month,One Line,DSL,phone_and_internet
5129-HHMZC,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Mailed check,$29.35,$216.45,No,FALSE,7,2020-12-25,$30.92,Month-to-Month,No Phone Service,DSL,internet_only
5129-JLPIS,Female,TRUE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,0,Electronic check,$69.80,$69.80,Yes,TRUE,1,2021-06-25,$69.80,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5130-IEKQT,Male,FALSE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,2,Mailed check,$114.50,"$8,331.95",No,FALSE,72,2015-07-28,$115.72,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
5130-YPIRV,Female,TRUE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$50.65,"$3,221.25",No,FALSE,63,2016-04-26,$51.13,2 Year,One Line,DSL,phone_and_internet
5131-PONJI,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$89.40,"$4,869.50",No,FALSE,54,2017-01-25,$90.18,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5133-POWUA,Female,TRUE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,1,Mailed check,$103.70,"$3,467.00",Yes,TRUE,33,2018-10-26,$105.06,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
5133-VRSAB,Male,FALSE,0,No,No,0,2,TRUE,1,TRUE,TRUE,0,Electronic check,$71.05,"$2,168.15",No,FALSE,30,2019-01-25,$72.27,Month-to-Month,Two or More Lines,DSL,phone_and_internet
5134-IKDAY,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$98.55,"$1,008.55",Yes,TRUE,10,2020-09-24,$100.86,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5135-GRQJV,Female,TRUE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,1,Credit card (automatic),$109.15,"$6,557.75",No,FALSE,60,2016-07-27,$109.30,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
5135-RDDQL,Female,TRUE,0,No,Yes,2,1,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$93.00,$870.25,No,FALSE,9,2020-10-25,$96.69,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5136-GFPMB,Female,TRUE,1,No,No,0,0,FALSE,1,TRUE,FALSE,0,Electronic check,$29.65,$291.40,Yes,TRUE,9,2020-10-25,$32.38,Month-to-Month,No Phone Service,DSL,internet_only
5136-KCKGI,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Electronic check,$19.95,$19.95,Yes,TRUE,1,2021-06-25,$19.95,Month-to-Month,One Line,No Internet Service,phone_only
5136-RGMZO,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$19.95,$59.25,No,FALSE,2,2021-05-26,$29.63,Month-to-Month,One Line,No Internet Service,phone_only
5138-WVKYJ,Male,FALSE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$94.75,"$3,653.00",No,FALSE,38,2018-05-27,$96.13,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5140-FOMCQ,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$75.10,"$1,212.85",No,FALSE,16,2020-03-26,$75.80,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5141-ZUVBH,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$19.95,"$1,311.75",No,FALSE,65,2016-02-25,$20.18,2 Year,One Line,No Internet Service,phone_only
5143-EGQFK,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,2,Mailed check,$19.70,$406.95,No,FALSE,20,2019-11-25,$20.35,2 Year,One Line,No Internet Service,phone_only
5143-WMWOG,Female,TRUE,0,Yes,No,1,1,TRUE,1,TRUE,TRUE,2,Mailed check,$74.35,"$4,759.55",No,FALSE,64,2016-03-27,$74.37,2 Year,One Line,DSL,phone_and_internet
5144-PQCDZ,Male,FALSE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,1,Bank transfer (automatic),$92.90,"$2,768.35",No,FALSE,29,2019-02-24,$95.46,1 Year,One Line,Fiber Optic,phone_and_internet
5144-TVGLP,Female,TRUE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,1,Credit card (automatic),$95.15,"$6,770.85",No,FALSE,71,2015-08-27,$95.36,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
5146-CBVOE,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,1,Mailed check,$104.55,"$2,239.40",No,FALSE,21,2019-10-26,$106.64,1 Year,One Line,Fiber Optic,phone_and_internet
5146-YYFRZ,Male,FALSE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$94.85,$335.75,No,FALSE,3,2021-04-25,$111.92,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5148-HKFIR,Male,FALSE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,1,Bank transfer (automatic),$98.05,"$3,082.10",No,FALSE,31,2018-12-26,$99.42,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
5148-ORICT,Male,FALSE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,0,Mailed check,$55.05,"$2,030.75",No,FALSE,36,2018-07-27,$56.41,Month-to-Month,Two or More Lines,DSL,phone_and_internet
5149-CUZUJ,Male,FALSE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,2,Electronic check,$110.20,"$7,467.50",No,FALSE,67,2015-12-27,$111.46,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
5149-QYTTU,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$85.35,"$2,896.60",No,FALSE,33,2018-10-26,$87.78,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5149-TGWDZ,Female,TRUE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Mailed check,$58.50,$539.85,Yes,TRUE,9,2020-10-25,$59.98,Month-to-Month,No Phone Service,DSL,internet_only
5150-ITWWB,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,0,Mailed check,$49.90,"$1,410.25",No,FALSE,28,2019-03-27,$50.37,Month-to-Month,Two or More Lines,DSL,phone_and_internet
5150-LJNSR,Female,TRUE,0,No,Yes,2,0,FALSE,1,TRUE,FALSE,0,Mailed check,$29.65,$90.05,No,FALSE,3,2021-04-25,$30.02,Month-to-Month,No Phone Service,DSL,internet_only
5151-HQRDG,Female,TRUE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$20.90,$202.30,No,FALSE,9,2020-10-25,$22.48,2 Year,One Line,No Internet Service,phone_only
5153-LXKDT,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$75.80,$160.75,Yes,TRUE,2,2021-05-26,$80.38,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5153-RTHKF,Male,FALSE,0,No,Yes,2,1,TRUE,1,TRUE,TRUE,1,Mailed check,$44.60,$681.40,No,FALSE,15,2020-04-25,$45.43,1 Year,One Line,DSL,phone_and_internet
5154-VEKBL,Male,FALSE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,2,Credit card (automatic),$106.35,"$7,261.75",No,FALSE,68,2015-11-26,$106.79,2 Year,One Line,Fiber Optic,phone_and_internet
5155-AZQPB,Male,FALSE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,2,Mailed check,$94.30,"$3,460.95",No,FALSE,36,2018-07-27,$96.14,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
5156-UMKOW,Male,FALSE,1,No,No,0,0,FALSE,1,TRUE,FALSE,0,Bank transfer (automatic),$25.20,$102.50,Yes,TRUE,4,2021-03-26,$25.63,Month-to-Month,No Phone Service,DSL,internet_only
5158-RIVOP,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$90.85,$90.85,Yes,TRUE,1,2021-06-25,$90.85,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5159-YFPKQ,Female,TRUE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,1,Bank transfer (automatic),$108.50,"$8,003.80",No,FALSE,73,2015-06-27,$109.64,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
5160-UXJED,Male,FALSE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,0,Electronic check,$94.75,$759.55,No,FALSE,8,2020-11-24,$94.94,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5161-UBZXI,Female,TRUE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,1,Credit card (automatic),$35.80,"$1,782.00",No,FALSE,49,2017-06-26,$36.37,1 Year,No Phone Service,DSL,internet_only
5161-XEUVX,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$19.85,$470.00,No,FALSE,23,2019-08-26,$20.43,2 Year,One Line,No Internet Service,phone_only
5167-GBFRE,Male,FALSE,0,No,No,0,2,TRUE,1,TRUE,TRUE,0,Mailed check,$65.55,$237.20,No,FALSE,3,2021-04-25,$79.07,Month-to-Month,Two or More Lines,DSL,phone_and_internet
5167-ZFFMM,Male,FALSE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,2,Credit card (automatic),$108.95,"$7,875.00",No,FALSE,72,2015-07-28,$109.38,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
5168-MQQCA,Male,FALSE,0,Yes,No,1,1,TRUE,1,TRUE,TRUE,0,Mailed check,$64.20,$143.65,No,FALSE,2,2021-05-26,$71.83,Month-to-Month,One Line,DSL,phone_and_internet
5168-MSWXT,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,1,Mailed check,$19.95,$47.70,No,FALSE,2,2021-05-26,$23.85,1 Year,One Line,No Internet Service,phone_only
5170-PTRKA,Male,FALSE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,1,Electronic check,$105.40,"$6,989.45",No,FALSE,66,2016-01-26,$105.90,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
5171-EPLKN,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$66.25,$620.55,Yes,TRUE,9,2020-10-25,$68.95,Month-to-Month,One Line,DSL,phone_and_internet
5172-MIGPM,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$46.00,$193.60,Yes,TRUE,4,2021-03-26,$48.40,Month-to-Month,One Line,DSL,phone_and_internet
5172-RKOCB,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Mailed check,$78.85,"$1,600.25",No,FALSE,20,2019-11-25,$80.01,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5173-WXOQV,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,1,Electronic check,$75.15,"$3,772.65",No,FALSE,50,2017-05-27,$75.45,1 Year,One Line,Fiber Optic,phone_and_internet
5173-ZXXXL,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,2,Mailed check,$20.55,$945.70,No,FALSE,46,2017-09-25,$20.56,2 Year,One Line,No Internet Service,phone_only
5174-ITUMV,Female,TRUE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$66.90,"$4,370.25",No,FALSE,65,2016-02-25,$67.23,2 Year,Two or More Lines,DSL,phone_and_internet
5174-RNGBH,Female,TRUE,0,No,Yes,2,1,TRUE,0,FALSE,FALSE,1,Bank transfer (automatic),$20.30,$755.40,No,FALSE,37,2018-06-26,$20.42,1 Year,One Line,No Internet Service,phone_only
5175-AOBHI,Male,FALSE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$95.10,$95.10,Yes,TRUE,1,2021-06-25,$95.10,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5175-WLYXL,Male,FALSE,1,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,0,Mailed check,$40.05,$880.20,Yes,TRUE,21,2019-10-26,$41.91,Month-to-Month,No Phone Service,DSL,internet_only
5176-LDKUH,Female,TRUE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$61.30,"$3,346.80",No,FALSE,54,2017-01-25,$61.98,2 Year,One Line,DSL,phone_and_internet
5176-LMJXE,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,2,Credit card (automatic),$112.75,"$8,192.60",No,FALSE,72,2015-07-28,$113.79,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
5176-OLSKT,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$95.10,$865.10,No,FALSE,9,2020-10-25,$96.12,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5177-RVZNU,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$69.50,$653.25,No,FALSE,9,2020-10-25,$72.58,Month-to-Month,One Line,DSL,phone_and_internet
5178-LMXOP,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Bank transfer (automatic),$19.25,$617.65,No,FALSE,32,2018-11-25,$19.30,Month-to-Month,One Line,No Internet Service,phone_only
5180-UCIIQ,Male,FALSE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$69.50,$69.50,Yes,TRUE,1,2021-06-25,$69.50,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5181-OABFK,Male,FALSE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$74.00,"$3,919.15",No,FALSE,52,2017-03-27,$75.37,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5183-KLYEM,Female,TRUE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$85.70,$85.70,Yes,TRUE,1,2021-06-25,$85.70,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5183-SNMJQ,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,2,Bank transfer (automatic),$104.75,"$6,536.50",No,FALSE,62,2016-05-27,$105.43,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
5186-EJEGL,Female,TRUE,1,No,No,0,1,TRUE,2,TRUE,TRUE,1,Mailed check,$96.75,"$5,206.55",No,FALSE,53,2017-02-24,$98.24,1 Year,One Line,Fiber Optic,phone_and_internet
5186-PEIZU,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$75.70,$75.70,Yes,TRUE,1,2021-06-25,$75.70,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5186-SAMNZ,Male,FALSE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,1,Mailed check,$60.05,"$3,994.05",No,FALSE,66,2016-01-26,$60.52,1 Year,One Line,DSL,phone_and_internet
5188-HGMLP,Female,TRUE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$83.30,"$5,894.50",No,FALSE,70,2015-09-26,$84.21,2 Year,Two or More Lines,DSL,phone_and_internet
5192-EBGOV,Female,TRUE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,1,Credit card (automatic),$94.45,"$3,923.80",No,FALSE,41,2018-02-24,$95.70,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
5193-QLVZB,Female,TRUE,0,Yes,Yes,3,2,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$25.25,$274.70,No,FALSE,10,2020-09-24,$27.47,2 Year,Two or More Lines,No Internet Service,phone_only
5195-KPUNQ,Male,FALSE,1,Yes,No,1,1,TRUE,2,TRUE,TRUE,1,Electronic check,$90.65,"$5,199.80",No,FALSE,57,2016-10-26,$91.22,1 Year,One Line,Fiber Optic,phone_and_internet
5196-SGOAK,Male,FALSE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,1,Electronic check,$89.70,"$3,165.60",No,FALSE,35,2018-08-26,$90.45,1 Year,One Line,Fiber Optic,phone_and_internet
5196-WPYOW,Male,FALSE,0,No,Yes,2,0,FALSE,1,TRUE,FALSE,1,Credit card (automatic),$34.05,"$1,113.95",No,FALSE,32,2018-11-25,$34.81,1 Year,No Phone Service,DSL,internet_only
5197-LQXXH,Male,FALSE,0,Yes,Yes,3,2,TRUE,0,FALSE,FALSE,1,Bank transfer (automatic),$24.80,"$1,476.25",No,FALSE,59,2016-08-26,$25.02,1 Year,Two or More Lines,No Internet Service,phone_only
5197-PYEPU,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$74.30,"$1,952.25",No,FALSE,26,2019-05-27,$75.09,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5197-YPYBZ,Female,TRUE,0,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$85.90,"$2,196.45",No,FALSE,25,2019-06-26,$87.86,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5198-EFNBM,Female,TRUE,0,No,Yes,2,0,FALSE,1,TRUE,FALSE,0,Credit card (automatic),$30.10,"$1,131.30",Yes,TRUE,37,2018-06-26,$30.58,Month-to-Month,No Phone Service,DSL,internet_only
5198-HQAEN,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,1,Electronic check,$64.35,"$2,053.05",No,FALSE,31,2018-12-26,$66.23,1 Year,One Line,DSL,phone_and_internet
5199-FPUSP,Female,TRUE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,1,Mailed check,$87.20,"$4,345.00",No,FALSE,49,2017-06-26,$88.67,1 Year,One Line,DSL,phone_and_internet
5201-CBWYG,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Electronic check,$39.65,$733.35,Yes,TRUE,18,2020-01-25,$40.74,Month-to-Month,No Phone Service,DSL,internet_only
5201-FRKKS,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$55.50,$934.15,No,FALSE,16,2020-03-26,$58.38,Month-to-Month,One Line,DSL,phone_and_internet
5201-USSQZ,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Mailed check,$80.60,"$4,348.10",No,FALSE,53,2017-02-24,$82.04,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5202-IVJNU,Male,FALSE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,0,Mailed check,$48.75,$48.75,No,FALSE,1,2021-06-25,$48.75,Month-to-Month,One Line,DSL,phone_and_internet
5203-XEHAX,Male,FALSE,0,Yes,No,1,1,TRUE,1,TRUE,TRUE,2,Mailed check,$67.95,"$4,664.15",No,FALSE,68,2015-11-26,$68.59,2 Year,One Line,DSL,phone_and_internet
5204-HMGYF,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$55.05,$102.75,Yes,TRUE,1,2021-06-25,$102.75,Month-to-Month,One Line,DSL,phone_and_internet
5204-QZXPU,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$91.00,"$2,626.15",No,FALSE,28,2019-03-27,$93.79,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5206-HPJKM,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,1,Mailed check,$20.30,$595.05,No,FALSE,29,2019-02-24,$20.52,1 Year,One Line,No Internet Service,phone_only
5206-XZZQI,Male,FALSE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,2,Credit card (automatic),$90.80,"$6,511.80",No,FALSE,71,2015-08-27,$91.72,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
5207-PLSTK,Female,TRUE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,0,Electronic check,$24.70,$149.05,No,FALSE,6,2021-01-24,$24.84,Month-to-Month,No Phone Service,DSL,internet_only
5208-FVQKB,Female,TRUE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$84.85,"$2,633.40",No,FALSE,31,2018-12-26,$84.95,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5208-HFSBT,Female,TRUE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$104.40,"$3,409.60",Yes,TRUE,32,2018-11-25,$106.55,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5213-TWWJU,Male,FALSE,0,Yes,Yes,3,2,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$24.00,"$1,664.30",No,FALSE,69,2015-10-27,$24.12,2 Year,Two or More Lines,No Internet Service,phone_only
5214-CHIWJ,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$91.05,"$2,871.50",No,FALSE,31,2018-12-26,$92.63,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5214-NLTIT,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$19.00,$78.90,No,FALSE,4,2021-03-26,$19.73,Month-to-Month,One Line,No Internet Service,phone_only
5215-LNLDJ,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,1,Credit card (automatic),$100.30,"$6,603.80",No,FALSE,65,2016-02-25,$101.60,1 Year,One Line,Fiber Optic,phone_and_internet
5216-WASFJ,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$85.75,"$2,146.50",No,FALSE,25,2019-06-26,$85.86,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5219-YIPTK,Male,FALSE,1,Yes,No,1,0,FALSE,1,TRUE,FALSE,2,Credit card (automatic),$46.35,"$3,353.40",No,FALSE,72,2015-07-28,$46.58,2 Year,No Phone Service,DSL,internet_only
5220-AGAAX,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$80.85,"$1,008.70",Yes,TRUE,12,2020-07-26,$84.06,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5222-IMUKT,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,2,Bank transfer (automatic),$98.80,"$3,959.15",No,FALSE,40,2018-03-27,$98.98,2 Year,One Line,Fiber Optic,phone_and_internet
5222-JCXZT,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$86.55,$649.65,Yes,TRUE,7,2020-12-25,$92.81,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5223-UZAVK,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,2,Mailed check,$19.85,$810.45,No,FALSE,40,2018-03-27,$20.26,2 Year,One Line,No Internet Service,phone_only
5226-NOZFC,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,2,Mailed check,$74.45,"$3,510.30",No,FALSE,47,2017-08-26,$74.69,2 Year,One Line,DSL,phone_and_internet
5227-JSCFE,Female,TRUE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$74.95,"$2,149.05",No,FALSE,28,2019-03-27,$76.75,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5228-EXCET,Male,FALSE,1,No,No,0,0,FALSE,1,TRUE,FALSE,0,Electronic check,$29.40,$221.90,Yes,TRUE,7,2020-12-25,$31.70,Month-to-Month,No Phone Service,DSL,internet_only
5229-DTFYB,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,2,Bank transfer (automatic),$112.95,"$6,465.00",Yes,TRUE,57,2016-10-26,$113.42,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
5229-PRWKT,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Bank transfer (automatic),$59.65,"$2,536.55",No,FALSE,42,2018-01-25,$60.39,Month-to-Month,One Line,DSL,phone_and_internet
5231-FIQPA,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$87.55,"$4,884.85",No,FALSE,55,2016-12-26,$88.82,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
